epoch,step,train_loss
0,0,0.3486739695072174
0,1,4.9673566818237305
0,2,1.3248000144958496
0,3,0.4120638072490692
0,4,0.17336416244506836
0,5,0.11103522032499313
0,6,0.1566159427165985
0,7,0.10526444762945175
0,8,0.11478292942047119
0,9,0.1504734605550766
0,10,0.125591441988945
0,11,0.11454223841428757
0,12,0.11079663038253784
0,13,0.10322842001914978
0,14,0.09776327759027481
0,15,0.10997825115919113
0,16,0.10710831731557846
0,17,0.0966375544667244
0,18,0.09283903241157532
0,19,0.09211272746324539
0,20,0.09195660799741745
0,21,0.09738246351480484
0,22,0.10136567801237106
0,23,0.09127423912286758
0,24,0.09128767997026443
0,25,0.09123828262090683
0,26,0.09583175182342529
0,27,0.08809725195169449
0,28,0.08856399357318878
0,29,0.093321293592453
0,30,0.08974368125200272
0,31,0.08982512354850769
0,32,0.08632776886224747
0,33,0.08783630281686783
0,34,0.08900408446788788
0,35,0.08806397020816803
0,36,0.0889376699924469
0,37,0.0895102322101593
0,38,0.0861489325761795
0,39,0.0872868224978447
0,40,0.089326411485672
0,41,0.08892554044723511
0,42,0.0856565311551094
0,43,0.08543913066387177
0,44,0.08662576973438263
0,45,0.08696882426738739
0,46,0.08567856252193451
0,47,0.08658595383167267
0,48,0.08603846281766891
0,49,0.08641922473907471
1,50,0.0856950581073761
