epoch,step,train_loss
0,0,0.40778976678848267
0,1,1.201865553855896
0,2,0.18656228482723236
0,3,0.33527860045433044
0,4,0.14189645648002625
0,5,0.09857013076543808
0,6,0.15450219810009003
0,7,0.1153094694018364
0,8,0.10172046720981598
0,9,0.0991341695189476
0,10,0.11941494047641754
0,11,0.11274579167366028
0,12,0.0995936393737793
0,13,0.09303712099790573
0,14,0.09364692866802216
0,15,0.10187382996082306
0,16,0.10149656236171722
0,17,0.09289325028657913
0,18,0.09054877609014511
0,19,0.0895523875951767
0,20,0.09506046026945114
0,21,0.08917493373155594
0,22,0.08846645057201385
0,23,0.09107575565576553
0,24,0.08772757649421692
0,25,0.08731722086668015
0,26,0.08939588814973831
0,27,0.08735457062721252
0,28,0.08607085794210434
0,29,0.0868530124425888
0,30,0.08695043623447418
0,31,0.09193835407495499
0,32,0.08543040603399277
0,33,0.08415272831916809
0,34,0.08642001450061798
0,35,0.0882544293999672
0,36,0.08786666393280029
0,37,0.08424967527389526
0,38,0.08740317076444626
0,39,0.08677458763122559
0,40,0.08476617932319641
0,41,0.08441703766584396
0,42,0.08441023528575897
0,43,0.08564142137765884
0,44,0.08498518913984299
0,45,0.08393600583076477
0,46,0.08415296673774719
0,47,0.08393844217061996
0,48,0.08474662154912949
0,49,0.08464930951595306
