epoch,step,train_loss
0,19,0.09010226279497147
0,39,0.06773252785205841
0,59,0.04327346757054329
0,79,0.05474081262946129
0,99,0.051931314170360565
0,119,0.05146947503089905
0,139,0.05677260830998421
0,159,0.043605007231235504
0,179,0.05941156670451164
0,199,0.04184127226471901
0,219,0.038068391382694244
1,239,0.03998558595776558
1,259,0.0477982722222805
1,279,0.04936961457133293
1,299,0.038540471345186234
1,319,0.05382613465189934
1,339,0.042792223393917084
1,359,0.03890860080718994
1,379,0.04599893093109131
1,399,0.039357248693704605
1,419,0.051107294857501984
1,439,0.044701896607875824
2,459,0.06296171993017197
2,479,0.040103692561388016
2,499,0.04579722508788109
2,519,0.03683051839470863
2,539,0.036312513053417206
2,559,0.03317723423242569
2,579,0.05234850198030472
2,599,0.04170740768313408
2,619,0.04177263379096985
2,639,0.03175901994109154
2,659,0.03174090012907982
3,679,0.03137018159031868
3,699,0.04608561843633652
3,719,0.045012712478637695
