epoch,step,train_loss
0,0,0.39678606390953064
0,1,6.105222225189209
0,2,0.8258712887763977
0,3,0.5461880564689636
0,4,0.22253498435020447
0,5,0.13628755509853363
0,6,0.12075753509998322
0,7,0.11992470920085907
0,8,0.1767609864473343
0,9,0.17574702203273773
0,10,0.12231826782226562
0,11,0.10585793852806091
0,12,0.09793512523174286
0,13,0.10422815382480621
0,14,0.110807403922081
0,15,0.11629467457532883
0,16,0.11611984670162201
0,17,0.1070815846323967
0,18,0.09885840862989426
0,19,0.10298041254281998
0,20,0.10087418556213379
0,21,0.10886355489492416
0,22,0.10081375390291214
0,23,0.10132605582475662
0,24,0.09561023116111755
0,25,0.10180889070034027
0,26,0.09429740905761719
0,27,0.09017648547887802
0,28,0.09407311677932739
0,29,0.09175017476081848
0,30,0.09202186018228531
0,31,0.09474995732307434
0,32,0.09414893388748169
0,33,0.09144139289855957
0,34,0.08828770369291306
0,35,0.08943864703178406
0,36,0.091759592294693
0,37,0.08957888931035995
0,38,0.08781255036592484
0,39,0.08821488916873932
0,40,0.08685912936925888
0,41,0.08874158561229706
0,42,0.08641094714403152
0,43,0.0865304246544838
0,44,0.08577647805213928
0,45,0.08661077171564102
0,46,0.08599906414747238
0,47,0.08502435684204102
0,48,0.08496817946434021
0,49,0.08629143238067627
