epoch,step,train_loss
0,19,0.07249226421117783
0,39,0.0708698034286499
0,59,0.03335093706846237
0,79,0.027276398614048958
0,99,0.03531186282634735
0,119,0.05096443369984627
0,139,0.04002412408590317
0,159,0.027531396597623825
0,179,0.04139435663819313
0,199,0.04400759935379028
0,219,0.03487790375947952
0,239,0.03837602213025093
0,259,0.03006865829229355
0,279,0.0400773286819458
0,299,0.03544183447957039
0,319,0.03550584614276886
0,339,0.03630703687667847
0,359,0.028690604493021965
0,379,0.03576741740107536
0,399,0.02646785043179989
0,419,0.02360468916594982
0,439,0.03703191876411438
1,459,0.026332421228289604
1,479,0.022276973351836205
1,499,0.02614372782409191
1,519,0.05222988873720169
1,539,0.036528099328279495
1,559,0.022893870249390602
1,579,0.027973318472504616
1,599,0.03997043892741203
1,619,0.04145841673016548
1,639,0.02480359934270382
1,659,0.022934315726161003
1,679,0.024572815746068954
1,699,0.03151524439454079
1,719,0.046449191868305206
1,739,0.020531384274363518
1,759,0.03469916433095932
1,779,0.03739769756793976
1,799,0.022518018260598183
1,819,0.03459879010915756
1,839,0.031960487365722656
1,859,0.02526465803384781
1,879,0.029423747211694717
