epoch,step,train_loss
0,0,0.17881174385547638
0,1,0.6582750678062439
0,2,0.45586922764778137
0,3,0.20476534962654114
0,4,0.08789638429880142
0,5,0.06952310353517532
0,6,0.052112314850091934
0,7,0.05776624009013176
0,8,0.070529043674469
0,9,0.051994044333696365
0,10,0.05492418259382248
0,11,0.053201720118522644
0,12,0.04544175788760185
0,13,0.04158215969800949
0,14,0.04461800307035446
0,15,0.04704231768846512
0,16,0.04369322955608368
0,17,0.043164052069187164
0,18,0.03998083993792534
0,19,0.04297826066613197
0,20,0.046330295503139496
0,21,0.04300997033715248
0,22,0.066801056265831
0,23,0.04255194216966629
0,24,0.04487358778715134
0,25,0.03605227544903755
0,26,0.035118039697408676
0,27,0.04156867787241936
0,28,0.04392080008983612
0,29,0.04618360474705696
0,30,0.039759404957294464
0,31,0.04218762367963791
0,32,0.04076455533504486
0,33,0.04459160566329956
0,34,0.04053623974323273
0,35,0.03423485532402992
0,36,0.04605995863676071
0,37,0.04951373487710953
0,38,0.039793357253074646
0,39,0.04860561713576317
0,40,0.07367144525051117
0,41,0.038205794990062714
0,42,0.039700139313936234
0,43,0.06304482370615005
0,44,0.03785598278045654
